"PMID"	"Title"	"YearPubmed"	"MonthPubmed"	"DayPubmed"	"Date"	"country"	"iso"	"chloroquine"	"hydroxychloroquine"	"remdesivir"	"ritonavir"	"lopinavir"	"favipiravir"	"azithromycin"	"tocilizumab"	"antivirals"	"interferon"	"antibodies"	"vaccine"	"Inst"	"lat"	"long"
"15753"	32317154	"Community Pharmacists: On the frontline of health service against COVID-19 in LMICs."	2020	4	23	2020-04-23	"Nigeria"	"NG"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15756"	32323646	"Chloroquine and Hydroxychloroquine for the Prevention or Treatment of Novel Coronavirus Disease (COVID-19) in Africa: Caution for Inappropriate Off-Label Use in Healthcare Settings."	2020	4	24	2020-04-24	"Nigeria"	"NG"	1	1	0	0	0	0	0	0	1	0	0	0	""	NA	NA
"15758"	32281757	"[Covid-19 in patients on dialysis: infection prevention and control strategies]."	2020	4	14	2020-04-14	"Nicaragua"	"NI"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15759"	32159254	"Where are we now with COVID-19?"	2020	3	12	2020-03-12	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15760"	32267016	"Vaso-occlusive Crisis and Acute Chest Syndrome in Sickle Cell Disease due to 2019 Novel Coronavirus Disease (COVID-19)."	2020	4	9	2020-04-09	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15761"	32277236	"Urgent Considerations for the Neuro-oncologic Treatment of Patients with Gliomas During the COVID-19 Pandemic."	2020	4	12	2020-04-12	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15762"	32241953	"Treating multiple sclerosis and neuromyelitis optica spectrum disorder during the COVID-19 pandemic."	2020	4	4	2020-04-04	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15763"	32275978	"The Role of Chest Imaging in Patient Management during the COVID-19 Pandemic: A Multinational Consensus Statement from the Fleischner Society."	2020	4	11	2020-04-11	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15765"	32267771	"The Randomized Embedded Multifactorial Adaptive Platform for Community-acquired Pneumonia (REMAP-CAP) Study: Rationale and Design."	2020	4	9	2020-04-09	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15771"	32250324	"The Impact of the COVID-19 Pandemic on Parkinson's Disease: Hidden Sorrows and Emerging Opportunities."	2020	4	7	2020-04-07	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15772"	32203269	"The impact of COVID-19 on the provision of donor hematopoietic stem cell products worldwide: collateral damage."	2020	3	24	2020-03-24	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15773"	32289019	"The COVID-19 pandemic: The 'black swan' for mental health care and a turning point for e-health."	2020	4	15	2020-04-15	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15777"	32224769	"Surviving Sepsis Campaign: Guidelines on the Management of Critically Ill Adults with Coronavirus Disease 2019 (COVID-19)."	2020	4	1	2020-04-01	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15779"	32222812	"Surviving Sepsis Campaign: guidelines on the management of critically ill adults with Coronavirus Disease 2019 (COVID-19)."	2020	3	31	2020-03-31	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15781"	32277964	"Sterilization of disposable face masks by means of standardized dry and steam sterilization processes; an alternative in the fight against mask shortages due to COVID-19."	2020	4	12	2020-04-12	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15785"	32087122	"Statement in support of the scientists, public health professionals, and medical professionals of China combatting COVID-19."	2020	2	23	2020-02-23	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15787"	32274879	"Slowdown of urology residents' learning curve during COVID-19 emergency."	2020	4	11	2020-04-11	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15789"	32192627	"Screening of faecal microbiota transplant donors during the COVID-19 outbreak: suggestions for urgent updates from an international expert panel."	2020	3	21	2020-03-21	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15790"	32244059	"SARS-CoV-2, COVID-19 and inherited arrhythmia syndromes."	2020	4	4	2020-04-04	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15793"	32246845	"SARS-CoV-2 receptor ACE2 and TMPRSS2 are primarily expressed in bronchial transient secretory cells."	2020	4	5	2020-04-05	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15794"	32285974	"SARS-CoV-2 receptor ACE2 and TMPRSS2 are primarily expressed in bronchial transient secretory cells."	2020	4	15	2020-04-15	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15795"	32246939	"SARS-CoV-2 in wastewater: potential health risk, but also data source."	2020	4	5	2020-04-05	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15797"	32242340	"Robot assisted surgery during the COVID-19 pandemic, especially for gynecological cancer: a statement of the Society of European Robotic Gynaecological Surgery (SERGS)."	2020	4	4	2020-04-04	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15798"	32247925	"Repurposing antimalarials and other drugs for COVID-19."	2020	4	6	2020-04-06	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15799"	32208987	"Renin-Angiotensin System Blockers and the COVID-19 Pandemic: At Present There Is No Evidence to Abandon Renin-Angiotensin System Blockers."	2020	3	27	2020-03-27	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15800"	32196116	"Recommendations for the prevention, mitigation and containment of the emerging SARS-CoV-2 (COVID-19) pandemic in haemodialysis centres."	2020	3	21	2020-03-21	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15801"	32234115	"Rapid assessment of regional SARS-CoV-2 community transmission through a convenience sample of healthcare workers, the Netherlands, March 2020."	2020	4	3	2020-04-03	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15813"	32265220	"Prediction models for diagnosis and prognosis of covid-19 infection: systematic review and critical appraisal."	2020	4	9	2020-04-09	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15819"	32109372	"Potential association between COVID-19 mortality and health-care resource availability."	2020	2	29	2020-02-29	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15820"	32249203	"Microneedle array delivered recombinant coronavirus vaccines: Immunogenicity and rapid translational development."	2020	4	7	2020-04-07	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	1	1	""	NA	NA
"15821"	32176764	"Managing COVID-19 in Low- and Middle-Income Countries."	2020	3	17	2020-03-17	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15823"	32285689	"Managing bioanalytical studies during the COVID-19 pandemic: an overview."	2020	4	15	2020-04-15	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15824"	32142979	"Li Wenliang, a face to the frontline healthcare worker. The first doctor to notify the emergence of the SARS-CoV-2, (COVID-19), outbreak."	2020	3	7	2020-03-07	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15825"	32046815	"Laboratory readiness and response for novel coronavirus (2019-nCoV) in expert laboratories in 30 EU/EEA countries, January 2020."	2020	2	13	2020-02-13	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15827"	32233049	"ISUOG Consensus Statement on organization of routine and specialist obstetric ultrasound services in the context of COVID-19."	2020	4	2	2020-04-02	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15828"	32233040	"Intranasal corticosteroids in allergic rhinitis in COVID-19 infected patients: An ARIA-EAACI statement."	2020	4	2	2020-04-02	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15829"	32241520	"International Guidelines on Radiation Therapy for Breast Cancer During the COVID-19 Pandemic."	2020	4	4	2020-04-04	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15830"	32046819	"Incubation period of 2019 novel coronavirus (2019-nCoV) infections among travellers from Wuhan, China, 20-28 January 2020."	2020	2	13	2020-02-13	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15832"	32253371	"Impact of the COVID-19 pandemic on urology residency training in Italy."	2020	4	8	2020-04-08	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15833"	32164834	"How will country-based mitigation measures influence the course of the COVID-19 epidemic?"	2020	3	14	2020-03-14	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15835"	32223003	"European Task Force on Atopic Dermatitis (ETFAD) statement on severe acute respiratory syndrome coronavirus 2 (SARS-Cov-2)-infection and atopic dermatitis."	2020	3	31	2020-03-31	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15838"	32183901	"Epidemiology, causes, clinical manifestation and diagnosis, prevention and control of coronavirus disease (COVID-19) during the early outbreak period: a scoping review."	2020	3	19	2020-03-19	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15839"	32247317	"Early Lessons on the Importance of Lung Imaging in Novel Coronavirus Disease (COVID-19)."	2020	4	6	2020-04-06	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15840"	32106462	"Disposable DNA Amplification Chips with Integrated Low-Cost Heaters."	2020	2	29	2020-02-29	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15842"	31992387	"Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR."	2020	1	30	2020-01-30	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15844"	32278932	"COVID-19: Initial experience of an international group of hand surgeons."	2020	4	13	2020-04-13	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15845"	32270581	"COVID-19 pandemic: effects and evidence-based recommendations for otolaryngology and head and neck surgery practice."	2020	4	10	2020-04-10	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15847"	32286675	"Covid-19 and Post Intensive Care Syndrome: A Call for Action."	2020	4	15	2020-04-15	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15848"	32101510	"Correlation of Chest CT and RT-PCR Testing in Coronavirus Disease 2019 (COVID-19) in China: A Report of 1014 Cases."	2020	2	27	2020-02-27	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15849"	32044388	"Coronavirus 2019-nCoV: Is the genie already out of the bottle?"	2020	2	12	2020-02-12	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15850"	32275812	"Compassionate Use of Remdesivir for Patients with Severe Covid-19."	2020	4	11	2020-04-11	"Netherlands"	"NL"	0	0	1	0	0	0	0	0	1	0	0	0	""	NA	NA
"15851"	32259288	"Caring for patients with pain during the COVID-19 pandemic: Consensus recommendations from an international expert panel."	2020	4	8	2020-04-08	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15852"	32267494	"CAPACITY-COVID: a European registry to determine the role of cardiovascular disease in the COVID-19 pandemic."	2020	4	9	2020-04-09	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15853"	32282026	"Call to action for the cardiovascular side of COVID-19."	2020	4	14	2020-04-14	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15854"	32284614	"Breadth of concomitant immune responses prior to patient recovery: a case report of non-severe COVID-19."	2020	4	15	2020-04-15	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15855"	32127125	"Authors' response: Plenty of coronaviruses but no SARS-CoV-2."	2020	3	5	2020-03-05	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15857"	32293717	"Personal protective equipment for preventing highly infectious diseases due to exposure to contaminated body fluids in healthcare staff."	2020	4	16	2020-04-16	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15858"	32292900	"COVID-19: Reducing the risk of infection might increase the risk of intimate partner violence."	2020	4	16	2020-04-16	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15859"	32291208	"Clinical and surgical consequences of the COVID-19 pandemic for patients with pediatric urological problems: Statement of the EAU guidelines panel for paediatric urology, March 30 2020."	2020	4	16	2020-04-16	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15862"	32291196	"Is low sodium intake a risk factor for severe and fatal COVID-19 infection?"	2020	4	16	2020-04-16	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15863"	32291094	"Incidence of thrombotic complications in critically ill ICU patients with COVID-19."	2020	4	16	2020-04-16	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15870"	32298494	"The role of children in the transmission of mild SARS-CoV-2 infection."	2020	4	17	2020-04-17	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15873"	32303090	"ESGE and ESGENA Position Statement on gastrointestinal endoscopy and the COVID-19 pandemic."	2020	4	18	2020-04-18	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15876"	32302998	"Editorial. Task shifting and task sharing for neurosurgeons amidst the COVID-19 pandemic."	2020	4	18	2020-04-18	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15878"	32302976	"Endocrinology in the time of COVID-19."	2020	4	18	2020-04-18	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15879"	32302681	"Practice recommendations for risk-adapted head and neck cancer radiotherapy during the COVID-19 pandemic: an ASTRO-ESTRO consensus statement."	2020	4	18	2020-04-18	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15881"	32300051	"Insights from immuno-oncology: the Society for Immunotherapy of Cancer Statement on access to IL-6-targeting therapies for COVID-19."	2020	4	18	2020-04-18	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15882"	32304488	"Pharmacologic treatment of transplant recipients infected with SARS-CoV-2: considerations regarding therapeutic drug monitoring and drug-drug interactions."	2020	4	19	2020-04-19	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15885"	32304092	"New-onset acute symptomatic seizure and risk factors in Corona Virus Disease 2019: A Retrospective Multicenter Study."	2020	4	19	2020-04-19	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15886"	32303590	"Comparative pathogenesis of COVID-19, MERS, and SARS in a nonhuman primate model."	2020	4	19	2020-04-19	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15893"	32303584	"European Society of Minimally Invasive Neurological Therapy (ESMINT) recommendations for optimal interventional neurovascular management in the covid-19 era."	2020	4	19	2020-04-19	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15894"	32306495	"Potential implications of COVID-19 in non-alcoholic fatty liver disease."	2020	4	20	2020-04-20	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15895"	32306288	"Chloroquine for SARS-CoV-2: Implications of Its Unique Pharmacokinetic and Safety Properties."	2020	4	20	2020-04-20	"Netherlands"	"NL"	1	0	0	0	0	0	0	0	1	0	0	0	""	NA	NA
"15899"	32305831	"Flash survey on severe acute respiratory syndrome coronavirus-2 infections in paediatric patients on anticancer treatment."	2020	4	20	2020-04-20	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15900"	32311843	"Thromboembolic events and apparent heparin resistance in patients infected with SARS-CoV-2."	2020	4	21	2020-04-21	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15904"	32311314	"ADHD management during the COVID-19 pandemic: guidance from the European ADHD Guidelines Group."	2020	4	21	2020-04-21	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15906"	32311114	"Management challenges for chronic dysimmune neuropathies during the COVID-19 pandemic."	2020	4	21	2020-04-21	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15907"	32310816	"The impact of video-mediated communication on closed wound assessments in post-operative consultations: a conversation analytical study of video-mediated and co-present consultations."	2020	4	21	2020-04-21	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15909"	32307762	"Coronaviruses and people with intellectual disability: An exploratory data analysis."	2020	4	21	2020-04-21	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15912"	32315802	"The role of physical and rehabilitation medicine in the COVID-19 pandemic: the clinician's view."	2020	4	22	2020-04-22	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15913"	32313181	"Lessons after the early management of the COVID-19 outbreak in a pediatric transplant and hemato-oncology center embedded within a COVID-19 dedicated hospital in Lombardia, Italy. Estote parati."	2020	4	22	2020-04-22	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15914"	32312571	"Emergency tracheal intubation in 202 patients with COVID-19 in Wuhan, China: lessons learnt and international expert recommendations."	2020	4	22	2020-04-22	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15915"	32320677	"Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure."	2020	4	23	2020-04-23	"Netherlands"	"NL"	0	0	0	0	0	0	0	1	1	0	0	0	""	NA	NA
"15916"	32320477	"Chloroquine dosing recommendations for pediatric COVID-19 supported by modeling and simulation."	2020	4	23	2020-04-23	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15921"	32319956	"Surveillance of coronavirus disease 2019 in general population using an online questionnaire: A report from 18161 respondents in China."	2020	4	23	2020-04-23	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15923"	32319878	"Borderless collaboration is needed for COVID-19; a disease that knows no borders."	2020	4	23	2020-04-23	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15925"	32319424	"Respiratory Support in Novel Coronavirus Disease (COVID-19) Patients, with a Focus on Resource-Limited Settings."	2020	4	23	2020-04-23	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15926"	32324352	"[Medication and comedication in COVID-19 patients]."	2020	4	24	2020-04-24	"Netherlands"	"NL"	1	0	1	1	1	0	0	0	1	0	0	0	""	NA	NA
"15931"	32324101	"Diagnosis, Prevention, and Treatment of Thromboembolic Complications in COVID-19: Report of the National Institute for Public Health of the Netherlands."	2020	4	24	2020-04-24	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15932"	32323572	"Flexibility and safety in times of coronavirus disease 2019 (COVID-19): Implications for nurses and allied professionals in cardiology."	2020	4	24	2020-04-24	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15934"	32275292	"The Mental Health Consequences of COVID-19 and Physical Distancing: The Need for Prevention and Early Intervention."	2020	4	11	2020-04-11	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15935"	32182811	"Reverse Logistics Network Design for Effective Management of Medical Waste in Epidemic Outbreaks: Insights from the Coronavirus Disease 2019 (COVID-19) Outbreak in Wuhan (China)."	2020	3	19	2020-03-19	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15936"	32141062	"Novel corona virus disease (COVID-19) in pregnancy: What clinical recommendations to follow?"	2020	3	7	2020-03-07	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15937"	32255535	"ISUOG Safety Committee Position Statement on use of personal protective equipment and hazard mitigation in relation to SARS-CoV-2 for practitioners undertaking obstetric and gynecological ultrasound."	2020	4	8	2020-04-08	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15939"	32289090	"Investigating the cases of novel coronavirus disease (COVID-19) in China using dynamic statistical techniques."	2020	4	15	2020-04-15	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15940"	32241520	"International Guidelines on Radiation Therapy for Breast Cancer During the COVID-19 Pandemic."	2020	4	4	2020-04-04	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15941"	32276137	"Individual risk management strategy and potential therapeutic options for the COVID-19 pandemic."	2020	4	11	2020-04-11	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15942"	32198163	"Hiding in Plain Sight: an Approach to Treating Patients with Severe COVID-19 Infection."	2020	3	22	2020-03-22	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15943"	32217531	"Europe's migrant containment policies threaten the response to covid-19."	2020	3	29	2020-03-29	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15944"	32056235	"Does SARS-CoV-2 has a longer incubation period than SARS and MERS?"	2020	2	15	2020-02-15	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15946"	32227757	"Developing Covid-19 Vaccines at Pandemic Speed."	2020	4	1	2020-04-01	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15947"	32278932	"COVID-19: Initial experience of an international group of hand surgeons."	2020	4	13	2020-04-13	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15948"	32242891	"COVID-19 pandemic and cardiac imaging: EACVI recommendations on precautions, indications, prioritization, and protection for patients and healthcare personnel."	2020	4	4	2020-04-04	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15950"	32221023	"COVID-19 Global Pandemic: Options for Management of Gynecologic Cancers."	2020	3	30	2020-03-30	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15951"	32278764	"COVID-19 and Diabetes: Knowledge in Progress."	2020	4	13	2020-04-13	"Norway"	"NO"	1	0	0	0	0	0	0	0	1	0	0	0	""	NA	NA
"15953"	32227668	"Coronavirus disease 2019 (COVID-19) outbreak at the Department of Ophthalmology, Oslo University Hospital, Norway."	2020	4	1	2020-04-01	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15955"	32212140	"Coronavirus (Covid-19) outbreak on the cruise ship Diamond Princess."	2020	3	27	2020-03-27	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"15956"	32220205	"Clinical Characteristics of Covid-19 in China."	2020	3	29	2020-03-29	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
